Datetime,Open,High,Low,Close,Split
2023-05-18 00:00:00+01:00,0.8985000252723694,0.898639976978302,0.8984000086784363,0.8985700011253357,1.0
2023-05-18 00:01:00+01:00,0.8985900282859802,0.8986200094223022,0.8985000252723694,0.898580014705658,1.0
2023-05-18 00:02:00+01:00,0.8985700011253357,0.89860999584198,0.8985000252723694,0.8985000252723694,1.0
2023-05-18 00:03:00+01:00,0.8984000086784363,0.8986499905586243,0.8984000086784363,0.8985000252723694,1.0
2023-05-18 00:04:00+01:00,0.8985000252723694,0.89860999584198,0.8984000086784363,0.8985000252723694,1.0
2023-05-18 00:05:00+01:00,0.8984000086784363,0.8985999822616577,0.8984000086784363,0.8985300064086914,1.0
2023-05-18 00:06:00+01:00,0.8985499739646912,0.898580014705658,0.8985000252723694,0.8985000252723694,1.0
2023-05-18 00:07:00+01:00,0.8985400199890137,0.8985999822616577,0.8985000252723694,0.8985499739646912,1.0
2023-05-18 00:08:00+01:00,0.8985499739646912,0.8985999822616577,0.8985000252723694,0.8985300064086914,1.0
2023-05-18 00:09:00+01:00,0.8985499739646912,0.8986300230026245,0.8984000086784363,0.8984000086784363,1.0
2023-05-18 00:10:00+01:00,0.8985000252723694,0.898580014705658,0.8984000086784363,0.8985400199890137,1.0
2023-05-18 00:11:00+01:00,0.8985000252723694,0.8985999822616577,0.8984000086784363,0.8985599875450134,1.0
2023-05-18 00:12:00+01:00,0.8985099792480469,0.8985900282859802,0.8984000086784363,0.8985400199890137,1.0
2023-05-18 00:13:00+01:00,0.898580014705658,0.89860999584198,0.8982999920845032,0.8985400199890137,1.0
2023-05-18 00:14:00+01:00,0.8985400199890137,0.8985999822616577,0.8985000252723694,0.8985999822616577,1.0
2023-05-18 00:15:00+01:00,0.898580014705658,0.8985999822616577,0.8984000086784363,0.8985000252723694,1.0
2023-05-18 00:16:00+01:00,0.8985000252723694,0.89860999584198,0.8985000252723694,0.898580014705658,1.0
2023-05-18 00:17:00+01:00,0.8985700011253357,0.89860999584198,0.8985000252723694,0.8985999822616577,1.0
2023-05-18 00:18:00+01:00,0.8984000086784363,0.89860999584198,0.8984000086784363,0.8985499739646912,1.0
2023-05-18 00:19:00+01:00,0.8985000252723694,0.89860999584198,0.8985000252723694,0.8985700011253357,1.0
2023-05-18 00:20:00+01:00,0.898580014705658,0.89860999584198,0.8985000252723694,0.8985400199890137,1.0
2023-05-18 00:21:00+01:00,0.8985499739646912,0.8985999822616577,0.8984000086784363,0.8985599875450134,1.0
2023-05-18 00:22:00+01:00,0.8982999920845032,0.8985999822616577,0.8982999920845032,0.8985999822616577,1.0
2023-05-18 00:23:00+01:00,0.8985000252723694,0.8986200094223022,0.8985000252723694,0.8985000252723694,1.0
2023-05-18 00:24:00+01:00,0.8984000086784363,0.8986200094223022,0.8984000086784363,0.8985000252723694,1.0
2023-05-18 00:25:00+01:00,0.8985900282859802,0.8986300230026245,0.8985000252723694,0.8985000252723694,1.0
2023-05-18 00:26:00+01:00,0.8985900282859802,0.898639976978302,0.8985000252723694,0.8985999822616577,1.0
2023-05-18 00:27:00+01:00,0.8985999822616577,0.8986600041389465,0.8985000252723694,0.8986200094223022,1.0
2023-05-18 00:28:00+01:00,0.8986499905586243,0.8986999988555908,0.8985000252723694,0.8986300230026245,1.0
2023-05-18 00:29:00+01:00,0.8985000252723694,0.8987200260162354,0.8985000252723694,0.8985999822616577,1.0
2023-05-18 00:30:00+01:00,0.8985999822616577,0.8987500071525574,0.8985999822616577,0.8987500071525574,1.0
2023-05-18 00:31:00+01:00,0.8987500071525574,0.8987500071525574,0.8985000252723694,0.8985999822616577,1.0
2023-05-18 00:32:00+01:00,0.8985999822616577,0.8987200260162354,0.8985999822616577,0.8985999822616577,1.0
2023-05-18 00:33:00+01:00,0.8985000252723694,0.8987399935722351,0.8985000252723694,0.8986700177192688,1.0
2023-05-18 00:34:00+01:00,0.8985999822616577,0.8987299799919128,0.8985999822616577,0.8985999822616577,1.0
2023-05-18 00:35:00+01:00,0.8985999822616577,0.8987100124359131,0.8985000252723694,0.8986300230026245,1.0
2023-05-18 00:36:00+01:00,0.8985999822616577,0.8986999988555908,0.8985000252723694,0.8985000252723694,1.0
2023-05-18 00:37:00+01:00,0.8985000252723694,0.8986300230026245,0.8985000252723694,0.8985000252723694,1.0
2023-05-18 00:38:00+01:00,0.89860999584198,0.8986999988555908,0.8984000086784363,0.8986200094223022,1.0
2023-05-18 00:39:00+01:00,0.8985000252723694,0.8986200094223022,0.8985000252723694,0.8985000252723694,1.0
2023-05-18 00:40:00+01:00,0.8985000252723694,0.8986300230026245,0.8984000086784363,0.8986200094223022,1.0
2023-05-18 00:41:00+01:00,0.8985999822616577,0.8986300230026245,0.8985000252723694,0.89860999584198,1.0
2023-05-18 00:42:00+01:00,0.8985999822616577,0.8986999988555908,0.8985000252723694,0.8985999822616577,1.0
