Datetime,Open,High,Low,Close,Split
2003-12-01,1.20339834690094,1.204006910324097,1.194400668144226,1.19650137424469,1.0
2003-12-02,1.1961007118225098,1.2109030485153198,1.1946003437042236,1.2088974714279177,1.0
2003-12-03,1.208999752998352,1.213003396987915,1.2077003717422483,1.2122975587844849,1.0
2003-12-04,1.2120037078857422,1.2144027948379517,1.2043983936309814,1.2080942392349243,1.0
2003-12-05,1.207802414894104,1.2190959453582764,1.2065927982330322,1.2186946868896484,1.0
2003-12-08,1.2167967557907104,1.2240052223205566,1.2154065370559692,1.2220009565353394,1.0
2003-12-09,1.2221053838729858,1.2277017831802368,1.2197948694229126,1.2249947786331177,1.0
2003-12-10,1.2249047756195068,1.226602554321289,1.2162047624588013,1.2190959453582764,1.0
2003-12-11,1.2190959453582764,1.2234959602355957,1.2122975587844849,1.2224042415618896,1.0
2003-12-12,1.2227030992507937,1.2306026220321655,1.2212995290756226,1.2278977632522583,1.0
2003-12-15,1.2186946868896484,1.2324985265731812,1.2178043127059937,1.2319974899291992,1.0
2003-12-16,1.2314057350158691,1.2358952760696411,1.2304966449737549,1.2321947813034058,1.0
2003-12-17,1.2319974899291992,1.242004632949829,1.229997158050537,1.2402024269104004,1.0
2003-12-18,1.2402024269104004,1.2441989183425903,1.2365983724594116,1.2422977685928345,1.0
2003-12-19,1.2422051429748535,1.2435026168823242,1.235101580619812,1.2384973764419556,1.0
2003-12-22,1.235696792602539,1.244601488113403,1.235696792602539,1.2398948669433594,1.0
2003-12-23,1.2398948669433594,1.2672022581100464,1.2388043403625488,1.2400025129318235,1.0
2003-12-24,1.240094780921936,1.2471938133239746,1.2400025129318235,1.245298981666565,1.0
2003-12-25,1.2457022666931152,1.247007131576538,1.244307279586792,1.244802951812744,1.0
2003-12-26,1.245004415512085,1.2471004724502563,1.242699146270752,1.243193507194519,1.0
2003-12-29,1.2433944940567017,1.2507973909378052,1.242992639541626,1.2483927011489868,1.0
2003-12-30,1.2485953569412231,1.25629723072052,1.248299241065979,1.2548940181732178,1.0
2003-12-31,1.2550044059753418,1.2648941278457642,1.253007173538208,1.259001851081848,1.0
2004-01-01,1.259001851081848,1.2607955932617188,1.2473959922790527,1.2581939697265625,1.0
2004-01-02,1.2581939697265625,1.2628016471862793,1.2526932954788208,1.2581939697265625,1.0
2004-01-05,1.2639029026031494,1.2694060802459717,1.2636953592300415,1.2686975002288818,1.0
2004-01-06,1.2689067125320437,1.2808033227920532,1.2672022581100464,1.2721028327941897,1.0
2004-01-07,1.272394061088562,1.2739989757537842,1.2624987363815308,1.2640947103500366,1.0
2004-01-08,1.2640947103500366,1.2787070274353027,1.256502389907837,1.2774981260299685,1.0
2004-01-09,1.2774981260299685,1.2867032289505005,1.2712942361831665,1.2858924865722656,1.0
2004-01-12,1.2848020792007446,1.289706826210022,1.2738043069839478,1.2740962505340576,1.0
2004-01-13,1.2744048833847046,1.2797051668167114,1.2718924283981323,1.278592586517334,1.0
2004-01-14,1.278805136680603,1.278805136680603,1.2406023740768433,1.2651021480560305,1.0
2004-01-15,1.2655985355377195,1.2671059370040894,1.256897211074829,1.260096549987793,1.0
2004-01-16,1.260001301765442,1.2610021829605105,1.2363996505737305,1.239802598953247,1.0
2004-01-19,1.2386969327926636,1.2424057722091677,1.2340041399002075,1.235406756401062,1.0
2004-01-20,1.235101580619812,1.2602077722549438,1.234994888305664,1.2589067220687866,1.0
2004-01-21,1.25809907913208,1.266993522644043,1.2565971612930298,1.2659028768539429,1.0
2004-01-22,1.265806794166565,1.2748922109603882,1.2644941806793213,1.2725075483322144,1.0
2004-01-23,1.272394061088562,1.2775959968566897,1.2570078372955322,1.2583048343658447,1.0
2004-01-26,1.2574979066848757,1.2610976696014404,1.2461059093475342,1.2487980127334597,1.0
