Datetime,Open,High,Low,Close,Split
2023-05-16 00:00:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312,
2023-05-16 00:01:00+01:00,1.088139295578003,1.088139295578003,1.088139295578003,1.088139295578003
2023-05-16 00:02:00+01:00,1.088020920753479,1.088020920753479,1.088020920753479,1.088020920753479
2023-05-16 00:03:00+01:00,1.087902545928955,1.087902545928955,1.087902545928955,1.087902545928955
2023-05-16 00:04:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:05:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:06:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:07:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:08:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:09:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:10:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:11:00+01:00,1.087902545928955,1.087902545928955,1.087902545928955,1.087902545928955
2023-05-16 00:12:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:13:00+01:00,1.087902545928955,1.087902545928955,1.087902545928955,1.087902545928955
2023-05-16 00:14:00+01:00,1.087902545928955,1.087902545928955,1.087902545928955,1.087902545928955
2023-05-16 00:15:00+01:00,1.087902545928955,1.087902545928955,1.087902545928955,1.087902545928955
2023-05-16 00:16:00+01:00,1.088139295578003,1.088139295578003,1.088139295578003,1.088139295578003
2023-05-16 00:17:00+01:00,1.088020920753479,1.088020920753479,1.088020920753479,1.088020920753479,1
2023-05-16 00:18:00+01:00,1.088139295578003,1.088139295578003,1.088139295578003,1.088139295578003,1
2023-05-16 00:19:00+01:00,1.088139295578003,1.088139295578003,1.088139295578003,1.088139295578003
2023-05-16 00:20:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:21:00+01:00,1.088139295578003,1.088139295578003,1.088139295578003,1.088139295578003
2023-05-16 00:22:00+01:00,1.087902545928955,1.087902545928955,1.087902545928955,1.087902545928955
2023-05-16 00:23:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:24:00+01:00,1.088139295578003,1.088139295578003,1.088139295578003,1.088139295578003
2023-05-16 00:25:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:26:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
2023-05-16 00:27:00+01:00,1.0877841711044312,1.0877841711044312,1.0877841711044312,1.0877841711044312
