Datetime,Open,High,Low,Close,Split
2003-12-01,1.7238109111785889,1.7272051572799685,1.7183902263641355,1.7185969352722168,1.0
2003-12-02,1.7190104722976685,1.7321116924285889,1.7172982692718506,1.730313420295715,1.0
2003-12-03,1.7304929494857788,1.7318116426467896,1.7252088785171509,1.7281005382537842,1.0
2003-12-04,1.7274141311645508,1.7289971113204956,1.7183016538619995,1.7206965684890747,1.0
2003-12-05,1.7206077575683594,1.7331022024154663,1.71980881690979,1.7331022024154663,1.0
2003-12-08,1.72950541973114,1.736201524734497,1.727503538131714,1.7342143058776855,1.0
2003-12-09,1.7337032556533811,1.747793436050415,1.733612895011902,1.7454140186309814,1.0
2003-12-10,1.7452921867370603,1.7480071783065796,1.7359001636505127,1.739796161651611,1.0
2003-12-11,1.740007996559143,1.74770188331604,1.7378911972045898,1.7462064027786257,1.0
2003-12-12,1.746297836303711,1.7510987520217896,1.7442874908447266,1.747304916381836,1.0
2003-12-15,1.7394027709960938,1.7485880851745603,1.7388886213302612,1.747304916381836,1.0
2003-12-16,1.7472131252288818,1.7561112642288208,1.7440136671066284,1.7542012929916382,1.0
2003-12-17,1.7542012929916382,1.7690974473953247,1.7503937482833862,1.76550555229187,1.0
2003-12-18,1.7654120922088623,1.7748117446899414,1.763792872428894,1.7710086107254028,1.0
2003-12-19,1.7711968421936035,1.7727981805801392,1.7626113891601562,1.7651938199996948,1.0
2003-12-22,1.7627979516983032,1.7671903371810913,1.760594367980957,1.7642908096313477,1.0
2003-12-23,1.763792872428894,1.8343911170959477,1.7630153894424438,1.7641974687576294,1.0
2003-12-24,1.763792872428894,1.7766090631484983,1.7635129690170288,1.775599718093872,1.0
2003-12-25,1.7750009298324585,1.7762936353683472,1.772295594215393,1.775410532951355,1.0
2003-12-26,1.7752845287322998,1.7762936353683472,1.7701934576034546,1.7720128297805786,1.0
2003-12-29,1.7723897695541382,1.777303695678711,1.7706009149551392,1.7744970321655271,1.0
2003-12-30,1.7740877866744995,1.7815150022506714,1.7728923559188845,1.777998924255371,1.0
2003-12-31,1.777998924255371,1.7943978309631348,1.7778093814849854,1.7888127565383911,1.0
2004-01-01,1.7888127565383911,1.7888127565383911,1.7817054986953735,1.785204291343689,1.0
2004-01-02,1.785586714744568,1.7950098514556885,1.7792011499404907,1.7936897277832031,1.0
2004-01-05,1.7954933643341064,1.8103152513504028,1.7951065301895142,1.807207107543945,1.0
2004-01-06,1.8074030876159668,1.8277859687805176,1.805510401725769,1.8212946653366089,1.0
2004-01-07,1.8208967447280884,1.8255836963653564,1.8127107620239256,1.8177852630615237,1.0
2004-01-08,1.8166953325271609,1.8356033563613887,1.811102032661438,1.8338866233825684,1.0
2004-01-09,1.8339873552322388,1.8506865501403809,1.8290897607803345,1.848087191581726,1.0
2004-01-12,1.8473020792007449,1.8578037023544312,1.8453929424285889,1.845597267150879,1.0
2004-01-13,1.845699429512024,1.8537055253982544,1.840603828430176,1.8488048315048216,1.0
2004-01-14,1.8489073514938357,1.8489073514938357,1.764103889465332,1.831703186035156,1.0
2004-01-15,1.833012580871582,1.835300087928772,1.8185124397277832,1.8251838684082031,1.0
2004-01-16,1.82538378238678,1.8268845081329343,1.7944945096969604,1.7990142107009888,1.0
2004-01-19,1.7998884916305542,1.802191376686096,1.782785415649414,1.7832940816879272,1.0
2004-01-20,1.7830078601837158,1.822190761566162,1.7829124927520752,1.8188101053237915,1.0
2004-01-21,1.8189092874526975,1.836716055870056,1.8155081272125244,1.832810997962952,1.0
2004-01-22,1.8327102661132808,1.8475067615509035,1.8327102661132808,1.8436918258666992,1.0
2004-01-23,1.843385934829712,1.8518861532211304,1.81788432598114,1.8277859687805176,1.0
2004-01-26,1.8249839544296265,1.8302949666976929,1.811298966407776,1.815013766288757,1.0
2004-01-27,1.815013766288757,1.8291902542114256,1.80280876159668,1.8266842365264893,1.0
2004-01-28,1.8268845081329343,1.838505744934082,1.8128092288970947,1.815112590789795,1.0
2004-01-29,1.815112590789795,1.8266842365264893,1.8096927404403689,1.8170915842056277,1.0
2004-01-30,1.8162994384765625,1.8262839317321775,1.8065868616104128,1.825283765792847,1.0
2004-02-02,1.824784278869629,1.827385187149048,1.8141906261444087,1.821593165397644,1.0
2004-02-03,1.8324079513549805,1.8400956392288208,1.8290897607803345,1.837897539138794,1.0
2004-02-04,1.8375935554504397,1.8400956392288208,1.8290897607803345,1.83220648765564,1.0
2004-02-05,1.8324079513549805,1.8424009084701536,1.83089816570282,1.836210012435913,1.0
2004-02-06,1.836311101913452,1.8504126071929927,1.8324079513549805,1.8475067615509035,1.0
2004-02-09,1.8451887369155884,1.8626830577850344,1.8451887369155884,1.8597038984298704,1.0
2004-02-10,1.8598077297210691,1.873395919799805,1.8583905696868896,1.8673090934753416,1.0
2004-02-11,1.8673090934753416,1.8937959671020508,1.865810871124268,1.892505645751953,1.0
2004-02-12,1.8926130533218384,1.8953033685684204,1.888609766960144,1.8930072784423828,1.0
2004-02-13,1.892684817314148,1.897893309593201,1.8800880908966064,1.8852983713150024,1.0
2004-02-16,1.8846944570541384,1.8917896747589111,1.8819986581802368,1.8887882232666016,1.0
2004-02-17,1.8890022039413448,1.9079962968826292,1.8873978853225708,1.905596613883972,1.0
2004-02-18,1.908105731010437,1.9140952825546265,1.8850141763687132,1.8926130533218384,1.0
2004-02-19,1.892398238182068,1.8999125957489011,1.8873978853225708,1.8991910219192505,1.0
2004-02-20,1.8990826606750488,1.9000930786132808,1.858597993850708,1.8619892597198489,1.0
2004-02-23,1.859116077423096,1.870802402496338,1.8470972776412964,1.868390440940857,1.0
2004-02-24,1.868390440940857,1.8934013843536377,1.8629953861236568,1.890001893043518,1.0
2004-02-25,1.890001893043518,1.8945852518081665,1.86999773979187,1.872308611869812,1.0
2004-02-26,1.8724136352539065,1.878004789352417,1.8560106754302976,1.8633078336715696,1.0
2004-02-27,1.863411903381348,1.8695082664489744,1.847711682319641,1.8695082664489744,1.0
2004-03-01,1.8742035627365112,1.875011682510376,1.8652888536453247,1.8679020404815676,1.0
2004-03-02,1.868390440940857,1.8694034814834597,1.8357045650482176,1.8382015228271484,1.0
2004-03-03,1.838505744934082,1.8405020236968996,1.8169924020767207,1.8275855779647827,1.0
2004-03-04,1.8277859687805176,1.837188482284546,1.8205983638763428,1.8229877948760984,1.0
2004-03-05,1.823087453842163,1.8492833375930784,1.8182148933410645,1.8453929424285889,1.0
2004-03-08,1.8464833498001096,1.854702472686768,1.842808485031128,1.8527096509933472,1.0
2004-03-09,1.852984309196472,1.8584941625595093,1.8233866691589355,1.826083779335022,1.0
2004-03-10,1.852984309196472,1.8584941625595093,1.7981083393096924,1.8033939599990845,1.0
2004-03-11,1.803491473197937,1.8142893314361568,1.7943012714385986,1.810184121131897,1.0
2004-03-12,1.810184121131897,1.8110036849975584,1.7914083003997805,1.804109811782837,1.0
2004-03-15,1.7993055582046509,1.8117910623550413,1.7953965663909912,1.8048911094665527,1.0
2004-03-16,1.8045982122421265,1.8198031187057493,1.801185131072998,1.813203811645508,1.0
2004-03-17,1.8129079341888428,1.8182148933410645,1.807501077651977,1.816794514656067,1.0
2004-03-18,1.816893458366394,1.8390127420425413,1.8162004947662356,1.8354012966156008,1.0
2004-03-19,1.8351991176605225,1.8368847370147705,1.8266842365264893,1.8341892957687376,1.0
2004-03-22,1.8337857723236084,1.8498990535736084,1.8270846605300903,1.8475067615509035,1.0
2004-03-23,1.847711682319641,1.8539118766784668,1.841315507888794,1.8520920276641848,1.0
2004-03-24,1.8521947860717771,1.8540836572647093,1.822888255119324,1.825283765792847,1.0
2004-03-25,1.8255836963653564,1.826083779335022,1.799985647201538,1.8079913854599,1.0
2004-03-26,1.8078933954238887,1.8227885961532595,1.8010878562927246,1.8176862001419067,1.0
2004-03-29,1.8139930963516235,1.8226888179779053,1.807501077651977,1.8196043968200684,1.0
2004-03-30,1.8196043968200684,1.8296921253204343,1.819008708000183,1.8275855779647827,1.0
2004-03-31,1.826584219932556,1.8465856313705444,1.8254836797714236,1.843385934829712,1.0
