Datetime,Open,High,Low,Close,Volume,Split
2021-05-28 00:00:00+00:00,2742.468994140625,2761.36328125,2711.0693359375,2711.342041015625,0,1.0
2021-05-28 01:00:00+00:00,2709.052978515625,2720.700927734375,2679.513427734375,2706.38720703125,0,1.0
2021-05-28 02:00:00+00:00,2712.469970703125,2732.489501953125,2705.109130859375,2732.28515625,0,1.0
2021-05-28 03:00:00+00:00,2732.178955078125,2732.178955078125,2704.0263671875,2721.261474609375,0,1.0
2021-05-28 04:00:00+00:00,2722.07275390625,2722.07275390625,2657.565185546875,2666.23046875,0,1.0
2021-05-28 05:00:00+00:00,2662.59375,2680.1767578125,2568.880615234375,2582.417236328125,0,1.0
2021-05-28 06:00:00+00:00,2580.012939453125,2592.483642578125,2527.882080078125,2549.34375,1118545920,1.0
2021-05-28 07:00:00+00:00,2554.851318359375,2590.530517578125,2531.636962890625,2571.81640625,892596224,1.0
2021-05-28 08:00:00+00:00,2573.043701171875,2583.24560546875,2498.64501953125,2506.62109375,0,1.0
2021-05-28 09:00:00+00:00,2506.45947265625,2513.0439453125,2443.01611328125,2495.438232421875,1595236352,1.0
2021-05-28 10:00:00+00:00,2499.665771484375,2520.552001953125,2472.1025390625,2501.337646484375,603817984,1.0
2021-05-28 11:00:00+00:00,2502.47265625,2520.319091796875,2425.80126953125,2442.98876953125,286840832,1.0
2021-05-28 12:00:00+00:00,2438.70361328125,2573.778076171875,2434.275390625,2573.778076171875,2212628480,1.0
2021-05-28 13:00:00+00:00,2568.788330078125,2619.961669921875,2568.788330078125,2595.1572265625,901210112,1.0
2021-05-28 14:00:00+00:00,2593.08349609375,2593.08349609375,2549.370361328125,2552.17919921875,0,1.0
2021-05-28 15:00:00+00:00,2551.4482421875,2581.19384765625,2538.789794921875,2557.97900390625,0,1.0
2021-05-28 16:00:00+00:00,2563.542724609375,2571.08837890625,2483.92578125,2483.92578125,0,1.0
2021-05-28 17:00:00+00:00,2480.162353515625,2511.707275390625,2465.235595703125,2494.31640625,578916352,1.0
2021-05-28 18:00:00+00:00,2502.84423828125,2542.416748046875,2477.93212890625,2529.5087890625,893308928,1.0
2021-05-28 19:00:00+00:00,2526.77783203125,2553.434326171875,2498.83740234375,2503.2900390625,190541824,1.0
2021-05-28 20:00:00+00:00,2501.5126953125,2526.275146484375,2428.596435546875,2428.596435546875,128446464,1.0
2021-05-28 21:00:00+00:00,2429.072265625,2445.65869140625,2336.361328125,2376.380615234375,654675968,1.0
2021-05-28 22:00:00+00:00,2373.510009765625,2408.94140625,2362.33349609375,2391.234375,924274688,1.0
2021-05-29 00:00:00+00:00,2414.067138671875,2497.824951171875,2405.6181640625,2494.15478515625,1381429248,1.0
2021-05-29 01:00:00+00:00,2494.90380859375,2538.66796875,2494.90380859375,2517.75,581296128,1.0
2021-05-29 02:00:00+00:00,2525.50732421875,2535.656494140625,2500.0810546875,2513.612060546875,447127552,1.0
2021-05-29 03:00:00+00:00,2515.881103515625,2543.99267578125,2504.163818359375,2526.3251953125,438669312,1.0
2021-05-29 04:00:00+00:00,2529.54052734375,2533.653076171875,2472.78515625,2474.875244140625,0,1.0
2021-05-29 05:00:00+00:00,2472.17724609375,2566.9384765625,2472.17724609375,2541.114013671875,644386816,1.0
2021-05-29 06:00:00+00:00,2545.20703125,2555.6611328125,2523.334228515625,2523.334228515625,0,1.0
2021-05-29 07:00:00+00:00,2523.051025390625,2532.737548828125,2488.568603515625,2493.90869140625,0,1.0
2021-05-29 08:00:00+00:00,2490.9130859375,2494.91943359375,2450.4443359375,2455.48388671875,0,1.0
2021-05-29 09:00:00+00:00,2452.644287109375,2459.13818359375,2398.785888671875,2436.224365234375,0,1.0
2021-05-29 10:00:00+00:00,2437.535888671875,2443.12646484375,2418.5869140625,2424.79296875,0,1.0
2021-05-29 11:00:00+00:00,2420.23779296875,2463.5771484375,2384.629150390625,2450.3955078125,0,1.0
2021-05-29 12:00:00+00:00,2453.767333984375,2453.767333984375,2386.571044921875,2389.9921875,0,1.0
2021-05-29 13:00:00+00:00,2393.332275390625,2401.872802734375,2351.541015625,2393.8603515625,0,1.0
2021-05-29 14:00:00+00:00,2394.884033203125,2418.71044921875,2357.447998046875,2370.30810546875,0,1.0
2021-05-29 15:00:00+00:00,2370.873046875,2370.873046875,2301.04248046875,2317.33447265625,236642304,1.0
2021-05-29 16:00:00+00:00,2329.7119140625,2381.436279296875,2300.331787109375,2372.922607421875,781725696,1.0
2021-05-29 17:00:00+00:00,2374.4267578125,2374.4267578125,2266.058349609375,2269.517822265625,0,1.0
2021-05-29 18:00:00+00:00,2272.534912109375,2289.302001953125,2244.8955078125,2268.352294921875,0,1.0
2021-05-29 19:00:00+00:00,2272.6552734375,2285.692626953125,2228.456787109375,2252.733154296875,0,1.0
2021-05-29 20:00:00+00:00,2249.8779296875,2272.444091796875,2208.490966796875,2231.70703125,0,1.0
2021-05-29 21:00:00+00:00,2239.45849609375,2273.418701171875,2226.871826171875,2273.418701171875,0,1.0
2021-05-29 22:00:00+00:00,2279.593505859375,2290.170654296875,2255.203857421875,2264.425048828125,0,1.0
2021-05-30 00:00:00+00:00,2278.288818359375,2280.335205078125,2188.83447265625,2224.305908203125,0,1.0
2021-05-30 01:00:00+00:00,2230.12841796875,2246.01953125,2198.383056640625,2223.172607421875,0,1.0
2021-05-30 02:00:00+00:00,2225.3662109375,2279.765625,2215.90234375,2278.027587890625,472010752,1.0
2021-05-30 03:00:00+00:00,2279.431396484375,2308.1455078125,2269.58154296875,2296.537353515625,296122368,1.0
2021-05-30 04:00:00+00:00,2297.53173828125,2316.829345703125,2280.18994140625,2300.529052734375,0,1.0
2021-05-30 05:00:00+00:00,2297.137939453125,2380.28515625,2297.137939453125,2370.862060546875,339453952,1.0
2021-05-30 06:00:00+00:00,2371.39697265625,2434.550537109375,2371.39697265625,2430.6318359375,1092651008,1.0
2021-05-30 07:00:00+00:00,2426.320556640625,2457.53173828125,2411.130615234375,2454.45361328125,421511168,1.0
2021-05-30 08:00:00+00:00,2454.039794921875,2472.187744140625,2420.13232421875,2421.584228515625,0,1.0
2021-05-30 09:00:00+00:00,2420.4453125,2442.539794921875,2411.527099609375,2432.218017578125,0,1.0
2021-05-30 10:00:00+00:00,2426.446044921875,2433.5205078125,2394.371337890625,2408.03662109375,103301120,1.0
2021-05-30 11:00:00+00:00,2402.139404296875,2450.697509765625,2391.08251953125,2450.697509765625,85622784,1.0
2021-05-30 12:00:00+00:00,2459.5673828125,2459.5673828125,2374.266357421875,2386.3837890625,0,1.0
2021-05-30 13:00:00+00:00,2389.621337890625,2404.36865234375,2374.778076171875,2390.2060546875,0,1.0
2021-05-30 14:00:00+00:00,2391.169677734375,2392.10888671875,2341.923583984375,2351.5927734375,0,1.0
2021-05-30 15:00:00+00:00,2354.2587890625,2382.86865234375,2352.37646484375,2382.86865234375,0,1.0
2021-05-30 16:00:00+00:00,2383.55419921875,2420.311767578125,2367.2783203125,2404.270751953125,0,1.0
2021-05-30 17:00:00+00:00,2408.836669921875,2434.62646484375,2408.836669921875,2419.964111328125,0,1.0
2021-05-30 18:00:00+00:00,2419.921630859375,2462.7080078125,2419.921630859375,2457.212646484375,0,1.0
2021-05-30 19:00:00+00:00,2457.580078125,2461.631591796875,2439.156982421875,2444.4814453125,0,1.0
2021-05-30 20:00:00+00:00,2442.4169921875,2456.853515625,2424.859619140625,2441.410400390625,0,1.0
2021-05-30 21:00:00+00:00,2438.836181640625,2448.98046875,2424.007080078125,2424.255126953125,0,1.0
2021-05-30 22:00:00+00:00,2422.7265625,2431.409912109375,2400.826171875,2416.941650390625,0,1.0
2021-05-31 00:00:00+00:00,2374.032470703125,2408.749755859375,2352.50244140625,2360.3154296875,0,1.0
2021-05-31 01:00:00+00:00,2355.77880859375,2362.558837890625,2302.779541015625,2309.865234375,0,1.0
2021-05-31 02:00:00+00:00,2302.982177734375,2332.7578125,2287.002197265625,2314.129150390625,27836416,1.0
2021-05-31 03:00:00+00:00,2310.56201171875,2321.47900390625,2279.505126953125,2306.896240234375,0,1.0
2021-05-31 04:00:00+00:00,2304.802978515625,2318.04443359375,2289.956298828125,2305.8935546875,0,1.0
2021-05-31 05:00:00+00:00,2314.687255859375,2336.86767578125,2302.005859375,2323.2041015625,0,1.0
2021-05-31 06:00:00+00:00,2321.181640625,2388.9482421875,2321.181640625,2388.9482421875,0,1.0
2021-05-31 07:00:00+00:00,2392.650390625,2456.823974609375,2390.22216796875,2448.17724609375,502599680,1.0
2021-05-31 08:00:00+00:00,2451.438720703125,2503.13232421875,2428.443115234375,2494.745849609375,663164928,1.0
2021-05-31 09:00:00+00:00,2495.55224609375,2523.12255859375,2486.966552734375,2495.577392578125,349923328,1.0
