Datetime,Open,High,Low,Close,Volume,Split
2023-03-29 00:00:00+00:00,0.5150048136711121,0.5174393057823181,0.514962375164032,0.5174393057823181,0,1.0
2023-03-29 00:05:00+00:00,0.5173060297966003,0.517582893371582,0.5172853469848633,0.517582893371582,3305216,1.0
2023-03-29 00:10:00+00:00,0.5195057392120361,0.5195057392120361,0.5184793472290039,0.5185374617576599,3569152,1.0
2023-03-29 00:15:00+00:00,0.518537700176239,0.5199640393257141,0.5184178352355957,0.5199640393257141,0,1.0
2023-03-29 00:20:00+00:00,0.5201613306999207,0.5204851031303406,0.5201098322868347,0.5203679203987122,5879296,1.0
2023-03-29 00:25:00+00:00,0.5209092497825623,0.5218749642372131,0.5209092497825623,0.5218070149421692,6783744,1.0
2023-03-29 00:30:00+00:00,0.5218746662139893,0.522558331489563,0.5210660696029663,0.5210660696029663,0,1.0
2023-03-29 00:35:00+00:00,0.5209884643554688,0.5212032794952393,0.5209884643554688,0.5212032794952393,0,1.0
2023-03-29 00:40:00+00:00,0.5217555165290833,0.5217555165290833,0.5209717154502869,0.5209717154502869,0,1.0
2023-03-29 00:45:00+00:00,0.5210807919502258,0.521248996257782,0.520612359046936,0.520612359046936,0,1.0
2023-03-29 00:50:00+00:00,0.5206172466278076,0.5211718678474426,0.5206172466278076,0.5209671854972839,38587392,1.0
2023-03-29 00:55:00+00:00,0.5203346610069275,0.5205940008163452,0.5203346610069275,0.5205940008163452,0,1.0
2023-03-29 01:00:00+00:00,0.5207642316818237,0.521540641784668,0.5207642316818237,0.5208734273910522,0,1.0
2023-03-29 01:05:00+00:00,0.520814836025238,0.520814836025238,0.5202552080154419,0.5202932357788086,0,1.0
2023-03-29 01:10:00+00:00,0.5197871923446655,0.5202972292900085,0.51973956823349,0.5202814936637878,0,1.0
2023-03-29 01:15:00+00:00,0.520173966884613,0.521308183670044,0.5200786590576172,0.521308183670044,1099264,1.0
2023-03-29 01:20:00+00:00,0.5213010311126709,0.5213906168937683,0.520753026008606,0.5207996368408203,0,1.0
2023-03-29 01:25:00+00:00,0.51982581615448,0.51982581615448,0.5180884003639221,0.5180884003639221,1071872,1.0
2023-03-29 01:30:00+00:00,0.5181382298469543,0.5181382298469543,0.5175011157989502,0.5175011157989502,2861056,1.0
2023-03-29 01:35:00+00:00,0.5175827145576477,0.5176911950111389,0.517345666885376,0.5176911950111389,0,1.0
2023-03-29 01:40:00+00:00,0.5184338688850403,0.5190100073814392,0.5184338688850403,0.518984854221344,0,1.0
2023-03-29 01:45:00+00:00,0.5189517736434937,0.5201390981674194,0.5188794136047363,0.5201390981674194,0,1.0
2023-03-29 01:50:00+00:00,0.5202259421348572,0.5202259421348572,0.5199757218360901,0.5200106501579285,0,1.0
